timestamp,interface-id,srcaddr,dstaddr,type,packets,bytes
2025-01-03T09:29:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,175,127575
2025-01-03T09:30:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,104,83096
2025-01-03T09:30:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,111440
2025-01-03T09:31:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,112827
2025-01-03T09:31:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,124,96472
2025-01-03T09:32:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,131,109123
2025-01-03T09:32:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,127,100076
2025-01-03T09:33:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,111672
2025-01-03T09:33:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,149,113687
2025-01-03T09:34:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,119,96628
2025-01-03T09:34:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,106335
2025-01-03T09:35:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,152,133152
2025-01-03T09:35:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,125,107375
2025-01-03T09:36:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,102,85986
2025-01-03T09:36:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,122,102358
2025-01-03T09:37:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,121,96437
2025-01-03T09:37:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,123,97293
2025-01-03T09:38:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,159,126405
2025-01-03T09:38:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,162,127008
2025-01-03T09:39:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,113036
2025-01-03T09:39:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,130,101140
2025-01-03T09:40:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,155,125085
2025-01-03T09:40:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,106,79182
2025-01-03T09:41:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,121,101277
2025-01-03T09:41:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,114115
2025-01-03T09:42:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,127,105156
2025-01-03T09:42:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,119,97342
2025-01-03T09:43:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,109671
2025-01-03T09:43:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,112560
2025-01-03T09:44:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,105186
2025-01-03T09:44:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,120263
2025-01-03T09:45:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,114536
2025-01-03T09:45:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,133,111055
2025-01-03T09:46:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,101790
2025-01-03T09:46:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,107164
2025-01-03T09:47:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,108192
2025-01-03T09:47:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,129,103974
2025-01-03T09:48:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,102500
2025-01-03T09:48:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,104625
2025-01-03T09:49:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,153,123624
2025-01-03T09:49:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,122408
2025-01-03T09:50:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,126742
2025-01-03T09:50:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,97202
2025-01-03T09:51:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,116334
2025-01-03T09:51:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,92680
2025-01-03T09:52:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,123039
2025-01-03T09:52:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,109909
2025-01-03T09:53:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,144,111168
2025-01-03T09:53:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,152,113848
2025-01-03T09:54:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,106262
2025-01-03T09:54:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,124,100688
2025-01-03T09:55:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,153,129897
2025-01-03T09:55:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,106140
2025-01-03T09:56:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,117,94302
2025-01-03T09:56:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,105300
2025-01-03T09:57:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,161,129444
2025-01-03T09:57:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,119977
2025-01-03T09:58:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,122808
2025-01-03T09:58:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,123,95325
2025-01-03T09:59:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,106026
2025-01-03T09:59:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,113588
2025-01-03T10:00:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,124,106020
2025-01-03T10:00:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,119840
2025-01-03T10:01:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,135,110700
2025-01-03T10:01:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,108500
2025-01-03T10:02:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,100768
2025-01-03T10:02:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,117860
2025-01-03T10:03:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,149,123074
2025-01-03T10:03:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,134,115508
2025-01-03T10:04:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,148,126540
2025-01-03T10:04:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,156,123864
2025-01-03T10:05:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,117030
2025-01-03T10:05:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,120,90480
2025-01-03T10:06:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,118,93810
2025-01-03T10:06:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,97202
2025-01-03T10:07:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,109848
2025-01-03T10:07:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,152,133760
2025-01-03T10:08:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,109624
2025-01-03T10:08:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,116000
2025-01-03T10:09:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,133,101745
2025-01-03T10:09:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,130,102960
2025-01-03T10:10:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,120540
2025-01-03T10:10:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,161,132986
2025-01-03T10:11:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,111754
2025-01-03T10:11:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,122,94794
2025-01-03T10:12:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,127,88519
2025-01-03T10:12:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,123,106272
2025-01-03T10:13:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,110544
2025-01-03T10:13:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,102382
2025-01-03T10:14:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,119140
2025-01-03T10:14:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,98415
2025-01-03T10:15:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,131,111481
2025-01-03T10:15:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,104020
2025-01-03T10:16:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,169,126581
2025-01-03T10:16:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,133,100814
2025-01-03T10:17:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,95282
2025-01-03T10:17:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,123395
2025-01-03T10:18:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,131,99429
2025-01-03T10:18:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,117260
2025-01-03T10:19:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,113540
2025-01-03T10:19:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,108405
2025-01-03T10:20:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,112828
2025-01-03T10:20:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,167,134769
2025-01-03T10:21:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,110970
2025-01-03T10:21:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,128,106240
2025-01-03T10:22:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,111969
2025-01-03T10:22:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,149,119200
2025-01-03T10:23:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,124,100936
2025-01-03T10:23:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,117320
2025-01-03T10:24:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,149,118455
2025-01-03T10:24:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,104800
2025-01-03T10:25:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,142,116298
2025-01-03T10:25:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,141,112236
2025-01-03T10:26:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,151,116723
2025-01-03T10:26:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,171,141930
2025-01-03T10:27:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,122,98454
2025-01-03T10:27:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,148,116328
2025-01-03T10:28:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,117,88686
2025-01-03T10:28:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,105705
2025-01-03T10:29:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,117,96057
2025-01-03T10:29:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,134,103448
2025-01-03T10:30:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,131,97071
2025-01-03T10:30:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,110448
2025-01-03T10:31:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,105690
2025-01-03T10:31:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,134,103314
2025-01-03T10:32:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,110,89540
2025-01-03T10:32:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,108281
2025-01-03T10:33:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,98400
2025-01-03T10:33:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,115632
2025-01-03T10:34:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,160,132480
2025-01-03T10:34:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,112744
2025-01-03T10:35:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,139,111339
2025-01-03T10:35:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,156,119184
2025-01-03T10:36:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,116886
2025-01-03T10:36:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,111470
2025-01-03T10:37:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,114,80826
2025-01-03T10:37:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,167,135604
2025-01-03T10:38:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,105690
2025-01-03T10:38:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,125,98250
2025-01-03T10:39:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,92875
2025-01-03T10:39:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,109,80224
2025-01-03T10:40:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,152,115520
2025-01-03T10:40:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,122348
2025-01-03T10:41:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,108744
2025-01-03T10:41:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,109620
2025-01-03T10:42:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,155,135625
2025-01-03T10:42:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,158,112654
2025-01-03T10:43:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,132,105600
2025-01-03T10:43:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,105850
2025-01-03T10:44:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,114,97128
2025-01-03T10:44:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,96940
2025-01-03T10:45:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,123,100245
2025-01-03T10:45:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,127,102743
2025-01-03T10:46:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,91250
2025-01-03T10:46:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,158,128770
2025-01-03T10:47:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,104386
2025-01-03T10:47:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,159,130857
2025-01-03T10:48:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,155,120280
2025-01-03T10:48:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,113424
2025-01-03T10:49:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,131,104276
2025-01-03T10:49:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,106765
2025-01-03T10:50:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,120,98640
2025-01-03T10:50:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,113113
2025-01-03T10:51:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,145,113825
2025-01-03T10:51:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,130,106730
2025-01-03T10:52:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,114513
2025-01-03T10:52:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,103752
2025-01-03T10:53:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,131,112791
2025-01-03T10:53:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,114400
2025-01-03T10:54:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,126,104454
2025-01-03T10:54:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,101263
2025-01-03T10:55:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,150,122250
2025-01-03T10:55:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,104,82472
2025-01-03T10:56:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,110826
2025-01-03T10:56:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,141,102507
2025-01-03T10:57:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,100,76000
2025-01-03T10:57:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,95953
2025-01-03T10:58:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,128,92544
2025-01-03T10:58:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,119408
2025-01-03T10:59:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,108120
2025-01-03T10:59:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,151,120800
2025-01-03T11:00:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,113832
2025-01-03T11:00:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,146,118406
2025-01-03T11:01:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,108468
2025-01-03T11:01:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,152,119472
2025-01-03T11:02:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,157,119006
2025-01-03T11:02:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,160,130880
2025-01-03T11:03:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,126,103320
2025-01-03T11:03:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,104931
2025-01-03T11:04:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,133,105602
2025-01-03T11:04:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,153,125460
2025-01-03T11:05:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,124,93868
2025-01-03T11:05:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,117072
2025-01-03T11:06:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,112190
2025-01-03T11:06:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,151,116874
2025-01-03T11:07:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,102700
2025-01-03T11:07:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,114750
2025-01-03T11:08:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,123354
2025-01-03T11:08:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,150,124800
2025-01-03T11:09:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,115056
2025-01-03T11:09:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,148,121212
2025-01-03T11:10:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,129,99588
2025-01-03T11:10:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,104856
2025-01-03T11:11:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,120,99240
2025-01-03T11:11:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,108170
2025-01-03T11:12:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,108504
2025-01-03T11:12:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,143,108108
2025-01-03T11:13:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,121,99220
2025-01-03T11:13:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,119,94010
2025-01-03T11:14:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,136,108120
2025-01-03T11:14:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,124272
2025-01-03T11:15:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,118,98530
2025-01-03T11:15:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,105,89775
2025-01-03T11:16:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,112,100464
2025-01-03T11:16:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,135,114885
2025-01-03T11:17:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,156,121992
2025-01-03T11:17:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,136,104176
2025-01-03T11:18:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,152,119016
2025-01-03T11:18:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,129,105909
2025-01-03T11:19:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,128,100608
2025-01-03T11:19:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,142,109908
2025-01-03T11:20:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,115374
2025-01-03T11:20:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,138,108330
2025-01-03T11:21:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,138,112884
2025-01-03T11:21:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,126,102942
2025-01-03T11:22:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,145,105560
2025-01-03T11:22:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,166,142428
2025-01-03T11:23:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,130,98150
2025-01-03T11:23:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,106848
2025-01-03T11:24:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,160,124960
2025-01-03T11:24:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,164,125788
2025-01-03T11:25:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,119000
2025-01-03T11:25:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,137,110970
2025-01-03T11:26:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,157,121989
2025-01-03T11:26:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,123,91143
2025-01-03T11:27:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,150,122250
2025-01-03T11:27:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,156,123084
2025-01-03T11:28:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,121,85305
2025-01-03T11:28:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,182,149422
2025-01-03T11:29:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,115973
2025-01-03T11:29:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,121,92928
2025-01-03T11:30:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,166,137116
2025-01-03T11:30:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,131,98250
2025-01-03T11:31:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,105458
2025-01-03T11:31:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,171,135432
2025-01-03T11:32:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,125,99625
2025-01-03T11:32:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,108460
2025-01-03T11:33:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,124656
2025-01-03T11:33:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,144,110592
2025-01-03T11:34:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,134,98222
2025-01-03T11:34:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,113680
2025-01-03T11:35:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,129,113133
2025-01-03T11:35:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,153,111384
2025-01-03T11:36:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,117,88920
2025-01-03T11:36:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,164,136940
2025-01-03T11:37:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,165,132000
2025-01-03T11:37:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,104250
2025-01-03T11:38:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,116424
2025-01-03T11:38:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,139,120096
2025-01-03T11:39:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,140,119420
2025-01-03T11:39:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,119,107933
2025-01-03T11:40:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,137,113436
2025-01-03T11:40:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,155,120900
2025-01-03T11:41:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,154,128436
2025-01-03T11:41:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,132,101772
2025-01-03T11:42:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,143,113685
2025-01-03T11:42:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,162,134136
2025-01-03T11:43:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,141,116184
2025-01-03T11:43:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,113,87575
2025-01-03T11:44:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,147,124068
2025-01-03T11:44:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,145,124410
2025-01-03T11:45:00,eni-0123456789abcdef0,198.51.100.1,10.0.0.1,ingress,155,120900
2025-01-03T11:45:00,eni-0123456789abcdef1,198.51.100.1,10.0.0.2,ingress,140,114240
